,RetweetCount,Tweet,PronounFlag,UnknownFlag,AtSymbolFlag
8699,279,RT @whosalexander: i hate when old people say that tattoos are a waste of money like okay Beatrice you have a cabinet full of expensive pla…,0,0,1
8700,0,People think I hate LeBron but I really don't. I think he's more valuable than anybody in certain situations. For e… https://t.co/u1Z2meIWpr,0,0,0
8701,2,Make sure it isn’t brown rice...they’d hate that. https://t.co/8Y1pW8mUzg,0,0,0
8702,1,RT @_xo_leslie_: I swearrr I really hate when people lie... :// but don’t come to me when you notice that I’m distancing myself from you be…,0,0,1
8703,0,Sometimes I hate working alone. Getting lost in my own thoughts and reliving memories.. It's not always a good thing. 😞,0,0,0
8704,0,@Jeannie59371708 @AnitaK316 @Nivek5718 @eagle_trustjms @Grimmj7w @realDonaldTrump They ignore your comments because… https://t.co/QZoh5sny5v,0,0,1
8705,0,My in laws’ house is always hot or always cold there’s no in between &amp; I hate it lmao,0,0,0
8706,8,RT @arieshoroscop_: #Aries hate it when common sense become not so common.,0,0,1
8707,1,RT @jadaawadaa1: i hate a person w a dry personality. i’m goofy so you gotta be goofy af w me🤣,0,0,1
8708,0,@sucraligious Who thinks that the people that dared to shit out loudly is that fearful that she deletes tweets afte… https://t.co/QWSrN4brun,0,0,1
8709,109,RT @katarabanks: I hate going to work because i gotta act fake for a whole 8 hrs shits exhausting,0,0,1
8710,0,@yungwonk he literally yelled because I told him not to speed up and hit someone? I hate him,1,0,1
8711,0,@raplineelitist jin looks cute in hims 2000 plain ass college man hoddies and relaxed fit Aeropostale jeans but he… https://t.co/nK7sq2GV9V,0,0,1
8712,279,RT @whosalexander: i hate when old people say that tattoos are a waste of money like okay Beatrice you have a cabinet full of expensive pla…,0,0,1
8713,0,I hate connection issues.........:(,0,0,0
8714,3,RT @M7vmxd: see me doin good they start to hate that’s how it goes down,0,0,1
8715,39,RT @FashionBirthMe_: I hate FAKE / FU ass people💯,0,0,1
8716,1,RT @CAMPAIGNPONCE: I hate when people say I wanna kill my self or suicide in a joking way that shit is not funny some people out there feel…,0,0,1
8717,0,About to start episode 7. My initial thoughts are wide spread. But here’s my big two. D is bad at his job...terrible. And I hate McNulty,0,0,0
8718,7,"RT @LudAyelen_: Hay veces que m chupa un huevo todo y hay dias que estoy tan sensible que me miras y me pongo a llorar, i hate me",0,0,1
8719,42,"RT @xBratPrincess: Men are incapable of getting over their addiction to Me. It's just facts. The best part is, the more mean &amp; ruthless I a…",0,0,1
8720,0,I hate big ass dogs,0,0,0
8721,35,RT @selenasloveeee: Now we are not gonna hate on Justin cause of the leaked video. Selena chose to expose her feeling on a track JUSTIN nev…,0,0,1
8722,4133,"RT @itswarrenbuffet: They stabbed you in the back? 
It's ok. 
They lied to you? 
It's ok.
They used you?
It's ok.
Keep working. Keep pushin…",0,0,1
8723,392,"RT @1strchimedes: ""if your otp doesnt have enough material, make your own""
me, through tears as i type on word doc number 78: I DO ALREADY…",0,0,1
8724,0,I hate when parents ask you a passive aggressive sarcastic questions and expect an answer but they just get mad abo… https://t.co/EJlrJ0KPBQ,0,0,0
8725,0,@JamesWallis @ShasOFaiz Loyalty to people does not preclude pulling them up and calling them in when they do stupid… https://t.co/iLLW9XzT5V,0,0,1
8726,0,I hate waiting on people 🙄,0,0,0
8727,2253,RT @sosadtoday: i hate everything in a peaceful way,0,0,1
8728,0,"Yet again someone told me ""you should have a blog."" Is the Lord talking to me?! He knows that I hate writing though.",0,0,0
8729,0,"Well, per the norm..tears are starting. I hate to see Deja leave them! @skelechiwatson @SterlingKBrown",0,0,1
8730,0,@SyedAzhars @KirtiAgr878 @rehanudupi @KPadmaRani1 @sabaowaisi @KSaifi @DesiPoliticks Everyone is threatened in Indi… https://t.co/9Qtsy7BeHt,0,0,1
8731,1377,"RT @SieteWhite: Me in Texas: I hate this country ass hell hole can't wait to get OUT

Me anywhere else: The Texas flag? ICONIC. I bleed swe…",0,0,1
8732,0,@luceferin honestly i dont even know the istj description i just hate rick grimes SNDKFNSDKF,0,0,1
8733,32,"RT @seonlin7days: [📌] หัวข้อที่ 5 ของ #ซอนหลิน7วัน คือ ""Four things i hate/love about you."" หรือ ""4 สิ่งที่ฉันชอบ/ไม่ชอบในตัวของเธอ"" อ่านคำ…",0,0,1
8734,0,@Inspired_Payam Im christian and I know a lot of christians that I hate and I cant stand.   They’re so hypocritical… https://t.co/J48sBZt4ff,0,0,1
8735,15,"light attracts. doesn't attract only good or only bad, it just attracts. i got a love/hate relationship with that fact",0,0,0
8736,0,@jasdagr8 @thatgirl_geor I deadass hate ppl,0,0,1
8737,0,"Far right conservatives, stop doing the exact same thing. I don't care if you hate black people or gay people or wh… https://t.co/qYWE6hiZrT",0,0,0
8738,0,"Ladies and Gentlemen, what you have witnessed in 2017 is Republican control of government.

Losers: science; women;… https://t.co/35g6p0Gdr5",0,0,0
8739,3,RT @WoundGod: I hate you Barry #CrisisOnEarthX,1,0,1
8740,11,"RT @patrice4eva: I hate waking up just to pee😭 
Like... my slumber was bomb af",0,0,1
8741,0,@oceanmaniac @PressSec @CNN Boy you really hate the truth don't you?  Reporting and news are scary.,0,0,1
8742,0,Don't you hate waking up early  going out getting shit done then komin home and going to sleep the rest of the day.… https://t.co/NUaMhySdxe,0,0,0
8743,0,This is the holiday season where I hate my family and just don't ever wanna talk to any of them ever again in my life,0,1,0
8744,45,"RT @edghannah: me in Corning: I hate small towns everyone’s racist

me anywhere else: you’ve NEVER had Aniello’s? I literally shit out glas…",0,0,1
8745,0,@BumBleJumBleBee The memories 😂😂 and everyone was super shocked bc I used to hate kpop!! Oh how the tables have turned,0,0,1
8746,0,@TressMarie_ i fucking hate you tress lmao,1,0,1
8747,24,RT @mike_Zollo: I am truly sick to my stomach that the leftists at @CNN are attacking Trump  more than the North Korean psycho who just fir…,0,0,1
8748,0,I hate being woken up 😕,0,0,0
8749,10598,"RT @marie_brownsuga: i hate arguing through text. let's argue in person so, i can knock yo ass out.",0,0,1
8750,15,RT @DavidKlion: An Upper West Side rabbi is attacking @bookculture (the best bookstore in Upper Manhattan) for carrying a children's book o…,0,0,1
8751,0,i hate myself for loving him i really do,0,1,0
8752,0,@William_Kellar3 Cmon now. Alabama deserves to be there. Auburn beat Georgia who was also #1 at the time. As much a… https://t.co/Zy1SgsBvdI,0,0,1
8753,42,RT @Koffy_9: You people really dey hate boiled yam? You get am plus some by heart kontomire stew plus koobi or garden eggs stew wey some eg…,0,0,1
8754,0,ALSO I HATE THE RANGERS GOOD NIGHT,0,0,0
8755,24,RT @mike_Zollo: I am truly sick to my stomach that the leftists at @CNN are attacking Trump  more than the North Korean psycho who just fir…,0,0,1
8756,0,i HATE folding laundry 😂😂,0,0,0
8757,0,haters gonna hate potatoes gonna potate,0,0,0
8758,434,"RT @TheWeirdWorld: Life is like a box of chocolates, halfway through you realise how much you hate yourself.",1,0,1
8759,1,I hate you. https://t.co/1IjQHoRmaZ,1,0,0
8760,24,RT @mike_Zollo: I am truly sick to my stomach that the leftists at @CNN are attacking Trump  more than the North Korean psycho who just fir…,0,0,1
8761,1,RT @ULoveDeAndrea: No they don’t lol. I hate threesomes. I be doing more work than everybody! https://t.co/e5PDfEV6Kk,0,0,1
8762,0,"I hate being at home sick, but it gave me a chance to finish Hunting Prince Dracula and I LOVED it 🖤 I definitely h… https://t.co/ISGtA4Bcml",0,0,0
8763,2058,"RT @krassenstein: Standard Media Index (SMI) has just released some pretty AWESOME 3rd Quarter Ad Revenue numbers that Trump will Hate.

De…",0,0,1
8764,29,RT @justicedems: Trump and the Republican Party are to blame for this alarming rise in hate crimes against Muslim Americans. We shall overc…,0,0,1
8765,0,@hyejinfatal I hate homework with a passion,0,0,1
8766,1,RT @LilGoat25: I hate how last couple of years people treat me like some bum with no future... Especially at jobs. I have to stay quiet eve…,0,0,1
8767,202,RT @TrueFactsStated: If Roy Moore is defeated or not will not depend on how much progressive activists like me hate him. It will depend on…,1,0,1
8768,1302,RT @EladRatson: Twitter shuts down a #UK🇬🇧 based pro-#palestinian hyper active twitter bot (over 1.5 million tweets) with a particular inte…,0,0,1
8769,0,@RealSkipBayless And I thought you were well read.  Read the stat lines and PERs.  Why do you hate this man so much… https://t.co/MRSEtG9rp2,0,0,1
8770,0,"you say you hate me but you stalk my page , you fuckin hypocrite ..",0,0,0
8771,3,RT @hollandsfIash: HE DID NOT JUSY SAY “UP UP AND AWAY” DIABDJD I HATE #crisisOnEarthX https://t.co/uaSAlKDe1m,0,0,1
8772,1,"RT @mandy4paris: Allow people to be frustrated sometimes. I hate the whole ""just take a breather or meditate and get calm."" Bc my frustrati…",0,0,1
8773,1,"RT @KHVSE: carrots are good

but you don’t hate them right son",1,0,1
8774,0,"I hate when I push people away, because I always regret it",0,0,0
8775,1,I'm not in your dms but I'm one of the good ones smh I hate girls https://t.co/jDfQ9gcYcJ,0,0,0
8776,575,"RT @__JonathanJay: i hate arguing through text. let's argue in person so, i can choke slam u thru a table.",0,0,1
8777,1,RT @JohnDotScott: i’m never gonna understand why y’all hate J. Cole so much. i don’t even care to understand honestly.,0,0,1
8778,2236,RT @_LiraGalore: Bitches hate you for bein you .,1,0,1
8779,10598,"RT @marie_brownsuga: i hate arguing through text. let's argue in person so, i can knock yo ass out.",0,0,1
8780,0,i hate people who body shame !,0,0,0
8781,0,@robertcapps35 Hate to say but Steph had way more flare!,0,0,1
8782,0,@LisaCarole1 @LoveAme08789778 @realDonaldTrump @HillaryClinton You are a Hater like Trump if you hate move to Russi… https://t.co/ZRF0RJjKee,0,0,1
8783,7,RT @CriticalSisters: Grab a ticket while you can https://t.co/PZ3ZQSZOFL Pls RT &amp; share - want to get ppl there! https://t.co/Uyc3nREq6J,0,0,1
8784,590,"RT @_NotYovrBAE: Telling her that she's beautiful while destroying her confidence is abuse, Telling her you love her while acting as if you…",0,0,1
8785,0,Not sure if I hate myself or love myself after taking a 45 min nap at 8pm,0,1,0
8786,8,"So far all Cruz and Scott have done is make me hate the GOP even more

 #TaxDebate",0,0,0
8787,10598,"RT @marie_brownsuga: i hate arguing through text. let's argue in person so, i can knock yo ass out.",0,0,1
8788,1,"RT @__cryxbaby: I’m so fucking tired of everyone. 
No one is cool. 
Everyone sucks. 
I hate you all.",1,0,1
8789,0,This is a good thread. I sadly can't contribute because I actually love everything about the approach to mentoring… https://t.co/dBfVP4QRr7,0,0,0
8790,0,"Since that nigga love to hate, Ima take ya bitch to 28",0,0,0
8791,34,"RT @DaShanneStokes: Prejudice is learned. What are you teaching our children, @realDonaldTrump , by defending Nazis and attacking black ath…",0,0,1
8792,0,I hate when that nasty ass black shit be coming out the part of the blunt you hit 😷,0,0,0
8793,6,RT @takhai3: i hate when a coach can just make a sport not fun anymore.,0,0,1
8794,18,"RT @BasedChasen: This nigga Chris Spielman emotional, they hate to see other players have fun https://t.co/FBBftMTlRI",0,0,1
8795,0,A bitch can hate your whole life but will have perfect attendance on your insta snaps🤣,1,0,0
8796,0,@Mendokusaii I hate everything about this 😊,0,0,1
8797,0,"@sardesairajdeep Maadarchod,, you born to mulla ?? Or you did cut ur dick after birth ? U gave talaq to ur wify ??… https://t.co/hQD7HDs8PO",0,0,1
8798,0,I added a video to a @YouTube playlist https://t.co/xKeIHpvbqM The Heart From Your Hate,0,0,1
8799,0,I hate that Fire Emblem knows my type so well,0,0,0
8800,1,RT @xxJvpit3r: I always feel like such a burden I hate it.,0,0,1
8801,0,@TheWildBillo_o I️ hate you,1,0,1
8802,0,Hate when I can’t stop crying I need to vent 😭😭,0,0,0
8803,7306,"RT @Enes_Kanter: King of Cleveland 👑 
#HisFavoritePlayGround
#StriveForGreatness https://t.co/U6a3FwCc09",0,0,1
8804,69,"RT @CounterMoonbat: Poor people like booze

Republicans want to cut booze taxes

Lefties oppose cutting booze taxes

Lefties hate poor peop…",0,0,1
8805,17868,RT @PETTYMAMII: DON’T touch my face. I hate that shit 😂,0,0,1
8806,0,@hate_is_on  https://t.co/ojVlAWWcnB,0,0,1
8807,455,"RT @maddy_light_: me in NC: I hate this place

me outside of NC: i'm 50% Cook Out &amp; 50% Bojangles. i snort Cheerwine off of sweet potato be…",0,0,1
8808,32,RT @danielthibault: J'ai hâte au jour où Justin Trudeau va pleurer en s'excusant pour ce que son père a fait au Québec.,0,0,1
8809,0,@YusufAhmed Seems like a great time for some serious indictments. Jesus I hate this guy,0,0,1
8810,3237,RT @Lucaspeebo: What’s with the hate I just don’t get it.. Girls don’t wear makeup to please anyone. They just want to feel good about them…,0,0,1
8811,0,머리아파,0,0,0
8812,0,"@timkaine You hate it, so I'm all for it!  Thanks for the Liberal ""un"" endorsement.",0,0,1
8813,0,Oh my mother effing god. I hate sending pictures to people when they take fifty years to reply,0,0,0
8814,1,RT @DavonteW__: You know what i just thought about.....yall said anime was stupid but all of a sudden when Goku does the sexiest thing you…,0,0,1
8815,0,It’s only my biggest pet peeve because I️ HATE asking ppl for anything. If I️ can’t figure shit out I️ really neede… https://t.co/akAruvhLqa,0,0,0
8816,0,i hate being sick 🤢,0,0,0
8817,29,RT @AboutLibras: #Libras want to be steady in their life. They hate complications and don't like confrontations with others.,0,0,1
8818,5,"Muslims hate:
Jew
Hindu
Copt
Christian
Bahai
Kurd
Yadzi
African
White
Asian
Sunni
Shiite
Achmadi
Balochi
and made u… https://t.co/0K5xUI7R4n",0,0,0
8819,0,"I hate Utaya, and also Kageasa.",0,0,0
8820,31,RT @ughtiina: Idk why Asians hate their chinky smiles those r my fucking fave it looks so cute and genuine s/o to chinky Asians I love y’al…,0,0,1
8821,5,"RT @blvckera__: You love to hate, and I love the hate......... https://t.co/Bu5BRQ8HoP",0,0,1
8822,34,RT @inspirestagram: I hate missing someone and not being able to do anything about it.,0,0,1
8823,1,"RT @estherrrrr20: honestly if there’s anything i hate the most, it’s being lied to",0,0,1
8824,0,You gotta love all that Facebook hate https://t.co/VuvG1B2643 via @thinksaveretire,0,0,1
8825,150,RT @_justtsaam: I hate how much weight I’ve gained😣,0,0,1
8826,0,"hate the rumors, hate the bullshit, hate these fuckin allegations",0,0,0
8827,0,"I hate when that nice to ourselves sure is si erus saints, SAINTS, SAINTS, go shit penis",0,0,0
8828,1,RT @addictedtoholly: 97997875593 add me on animal crossing and tell me how you hate me because i dont have an aloe plant. 🙃,0,0,1
8829,10598,"RT @marie_brownsuga: i hate arguing through text. let's argue in person so, i can knock yo ass out.",0,0,1
8830,10598,"RT @marie_brownsuga: i hate arguing through text. let's argue in person so, i can knock yo ass out.",0,0,1
8831,0,I honestly hate when ppl tell me “ur belly is so tiny” like NO ITS NOT u don’t know how tf I feel holding a whole b… https://t.co/lShh7d4Dop,0,0,0
8832,0,@hpheisler I hate Jane Eyre with the passion of a 1000 suns. Between the unnecessarily long beginning with her earl… https://t.co/bThM2FKfsk,0,0,1
8833,4,RT @d4ll4nn: I hate seeing my brothers sad.,0,0,1
8834,1,RT @leandroclarii: i hate being an adult like why can’t my mom just make my appointments and do all the adulting for me for forever :( lol,0,0,1
8835,0,I liked a @YouTube video https://t.co/FJ1Q752eDV This Video Will Make You Hate BTS FANS,0,0,1
8836,0,@urkle9 crying? Lol I hate LeBron but kanter does too much for a grown man. Cavs aint even playing the knicks.,0,0,1
8837,514,"RT @NeelsAndAlissa: Yoooo I’m making a gc for meeting new ppl from nice fandoms like 

   •#TeamViolet 
   •Martinez twins fan
   •Dolan tw…",0,0,1
8838,0,I hate a wanna be playa 😂😂,0,0,0
8839,31,RT @NoworriesRay: I hate to agree with Trump but Lying Ted is living up to his name #TaxDebate https://t.co/eP6wIjZH9E,0,0,1
8840,0,"@ScienceNews The public loves it, big car manufactures hate it.",0,0,1
8841,69,"RT @CounterMoonbat: Poor people like booze

Republicans want to cut booze taxes

Lefties oppose cutting booze taxes

Lefties hate poor peop…",0,0,1
8842,1,RT @Yung_scar40: I️ hate how this year is ending,0,0,1
8843,795,"RT @WorldStarFunny: hate when ppl use their zodiac to justify shitty behavior like ""sry i can't help it im a scorpio."" no Susan you're just…",0,0,1
8844,0,I can feel the frenzy beginning. Once the mindshare shifts from hate and disbelief to “this is my life now” we will… https://t.co/11yeOGRcwF,0,0,0
8845,151,"RT @AboutVirgos: #Virgos hate sneaky people. They respect people who are straight forward, honest and direct.",0,0,1
8846,0,I hate miss signals,0,0,0
8847,10598,"RT @marie_brownsuga: i hate arguing through text. let's argue in person so, i can knock yo ass out.",0,0,1
8848,1615,RT @HayesGrier: smile at people who hate you,1,0,1
8849,10,RT @torimckague: HATE when ppl leave trash in my car😤,0,0,1
8850,68,RT @iamoliviag0ld: I hate when people act like their too busy to talk to U,0,0,1
8851,1,I hate randy Orton #SDLive,0,0,0
8852,0,hate a bitch who block before u can reply,0,0,0
8853,0,Ugh. I hate that Deja is leaving😭 #ThisIsUs,0,0,0
8854,0,WHY DO I WANT TO CRY?! I HATE YOU NBC!! #ThisIsUs,1,0,0
8855,696,RT @thegaycatlady: I refuse to hate how deeply &amp; blindly I love; I see the good in everybody. I used to view it as a weakness bc people tak…,0,0,1
8856,0,the woman running speed dating knows I hate this,0,0,0
8857,0,Hate dick riders,0,0,0
8858,85,RT @JonB_954: I hate when people bring up old 💩.,0,0,1
8859,0,@mooseonskates I hate spiders 😭 but the face really isnt that deep akhsksjsjdj just accept me as i am already,0,0,1
8860,0,i hate that all i have is vodka... just thinking of the makes me physically ill https://t.co/Kq2Y8a69fB,0,0,0
8861,0,obviously i hate it since idk how to fucking spell https://t.co/z2r0tdE8mI,0,0,0
8862,0,"and Auburn, as much as I hate to say it https://t.co/hG3tMi1vxR",0,0,0
8863,1,"@LyleShelton @australian Oh Lyle, your bigotry has nothing to do with your vote and everything to do with your vici… https://t.co/aXcQdGK1XS",0,0,1
8864,10598,"RT @marie_brownsuga: i hate arguing through text. let's argue in person so, i can knock yo ass out.",0,0,1
8865,2139,RT @Glorious716: i hate when people pretend to know me,0,0,1
8866,0,What I hate the most. I'm an artist. I feel arts are expression of everything transformative about the human race.… https://t.co/5yYVG2JlNf,0,0,0
8867,1,RT @Hookzilla: Self hate https://t.co/FLFYfKxgAL,0,0,1
8868,0,@RealDorianDawes i hate the US military and have so much sympathy for the people that make up the bulk of it,0,0,1
8869,0,"I love volleyball because I need a lot of people to play with. 

I hate volleyball because I need a lot of people to play with.",0,0,0
8870,0,I fucking hate it,0,0,0
8871,72,"RT @gotspeed2burn: Manson ""suffered"" from discrimination, prejudice, hate &amp; lies? No, he caused them...
🔹️🔹️🔹️🔹️🔹️🔹️🔹️🔹️
Kudos to GoFundMe!…",0,0,1
8872,1,"ryan howard 
- I can't express my hatred
- pls leave
- I HATE HIM
- stop trying to be cool just ugh
- embezzled !!!… https://t.co/5Y3ytiQtHt",1,0,0
8873,766,RT @IntThings: Haters only hate the people they can’t have or the people they can’t be,0,0,1
8874,3207,"RT @AYE_ME_adelee: 13. i, hate you
https://t.co/hvoYsW7dsB",1,0,1
8875,66,RT @HealingMB: Surround yourself with people that push you to do and be better. No drama or negativity. Just higher goals and higher motiva…,0,0,1
8876,0,"Oh @honda Clarity trying to get in on that @audi A5. I hate Oriental car manufacturers, such sly stealing baby back backstabbers.",0,0,1
8877,4,"No matter how much or little I tweet about the Rangers, please know that I will always hate Nick Holden and everything he does/stands for.",0,0,0
8878,10598,"RT @marie_brownsuga: i hate arguing through text. let's argue in person so, i can knock yo ass out.",0,0,1
8879,0,@TruthinGov2016 I hate Obama with a passion! The great deceiver!,0,0,1
8880,29,RT @AboutLibras: #Libras want to be steady in their life. They hate complications and don't like confrontations with others.,0,0,1
8881,0,I hate that I feel so stuck and trapped in a job I don’t want to be doing... I’m wasting my life and I can’t handle… https://t.co/B5n6I14tVL,0,0,0
8882,0,#NewProfilePic  I hate my life :)) https://t.co/9M8yebP6FP,0,1,0
8883,0,"@arthur_affect @AnaMardoll Yup, it's about selling leftism as a ""kid's philosophy"" that folks ""outgrow"" once they r… https://t.co/99CEu7u8vk",0,0,1
8884,3237,RT @Lucaspeebo: What’s with the hate I just don’t get it.. Girls don’t wear makeup to please anyone. They just want to feel good about them…,0,0,1
8885,90,RT @FlirtyNotes: I hate fighting with the one person I want to talk with the most.,0,0,1
8886,0,I hate clothes 😂😂😂,0,0,0
8887,0,I hate when people come around me just to be on their phone or social media the whole time like it’s obvious you do… https://t.co/KlhaQ2BKuQ,0,0,0
8888,3,RT @juniperfitz: Meninists hate women and stalk sex workers. Mainstream feminism has literally aligned itself in ideology with woman-haters…,0,0,1
8889,202,RT @TrueFactsStated: If Roy Moore is defeated or not will not depend on how much progressive activists like me hate him. It will depend on…,1,0,1
8890,334,"RT @tbhjuststop: hate when ppl use their zodiac to justify shitty behavior like ""sry i can't help it im a scorpio."" no Susan you're just a…",0,0,1
8891,0,@realDonaldTrump Hate. Russian collusion and illegal aliens. That is all the #LiberalLooneyLeftist have got. Nothing else.,0,0,1
8892,610,"RT @pholanthropist: You say you're mixed, they say you're black. You say you're (whatever non-black race you're mixed with), they say you h…",0,0,1
8893,795,"RT @WorldStarFunny: hate when ppl use their zodiac to justify shitty behavior like ""sry i can't help it im a scorpio."" no Susan you're just…",0,0,1
8894,279,RT @whosalexander: i hate when old people say that tattoos are a waste of money like okay Beatrice you have a cabinet full of expensive pla…,0,0,1
8895,0,@AustinMcbroom I literally hate twitter but just recently I found you guys on youtube and was instantly OBSESSED so… https://t.co/xcqdMV5h5r,0,0,1
8896,98,"RT @brockdkeller: Me in Idaho: I hate this state

Me outside of Idaho: Idaho is a lush and untapped paradise; a sweet escape into the lavis…",0,0,1
8897,10598,"RT @marie_brownsuga: i hate arguing through text. let's argue in person so, i can knock yo ass out.",0,0,1
8898,0,"Foreals bro, I hate that! https://t.co/8AyE53GNng",0,0,0
8899,0,I Just hate to be the BADGUY.,0,0,0
8900,1769,RT @TheTumblrPosts: I hate getting flashbacks about shit I never wanted to think about again,0,0,1
8901,254,RT @changes: i don't hate you. i'm just disappointed you turned into everything you said you'd never be.,1,0,1
8902,0,I hate standard white boys on the football/baseball team that are going to grow up into a business man like their d… https://t.co/4QwWgUZ7hA,0,0,0
8903,202,"RT @PellMull: ""We hate you and when are you coming over?""

-Family",1,0,1
8904,2,RT @jowmans: Being nice to everyone is taxing. Very taxing when people still hate your guts and you're still trying to be nice,1,0,1
8905,8,RT @CirraniMakenzie: I hate feeling not good enough for ppl like allll the time,0,0,1
8906,0,i hate this tweet because all of you fucking elderly folks keep rting quote rts of it AND I DONT GET A N Y OF THEM https://t.co/9KhigLhFQC,0,0,0
8907,575,"RT @__JonathanJay: i hate arguing through text. let's argue in person so, i can choke slam u thru a table.",0,0,1
8908,72,RT @francesyapopo: HATE LATE REPLIES TALAGA. AMPUTA DIRITSOA KOG D KA GANAHAN MKIG STORYA !!!,0,0,1
8909,6,"RT @EyeKeem: New Song 🎗

Cookin (Prod. @CharlieShuffler) 

Run This Up For The Rest Of The “Love // Hate” EP 🖤🌷 https://t.co/zaxJ61YLyf",0,0,1
8910,0,Why do the refs hate the #Oilers so much... @NHL https://t.co/9OgZr6QG2Q,0,0,1
8911,69,"RT @CounterMoonbat: Poor people like booze

Republicans want to cut booze taxes

Lefties oppose cutting booze taxes

Lefties hate poor peop…",0,0,1
8912,0,Don’t worry y’all I still hate her https://t.co/9gQtjQrVoB,1,0,0
8913,0,I’d hate to be the person taking the pics :-( https://t.co/C6vtLcVLYQ,0,0,0
8914,192,"RT @ImBossingVic: maine is hurt
by me, by you, by us!
time to make amends if we really love her and A
spread LOVE not HATE
stop being so po…",0,0,1
8915,2429,"RT @rishibagree: Only in NDTV studio a bar graph having 63% is scaled lower than the one scaled 45% .
Either they are mathematically challe…",0,0,1
8916,334,RT @EhJovan: i hate when people from the midwest try to sound relatable... im sorry you just aren't i cannot relate to living 2 hours from…,0,0,1
8917,0,Let me make this clear I like the confedrate flag but I hate no one I have friends of all color so stop tweeting dum shit to me,0,0,0
8918,1615,RT @HayesGrier: smile at people who hate you,1,0,1
8919,59,"RT @_queenkarls: I hate a copy cat ass bitch, be your own person baby.",0,0,1
8920,0,"i'm sorry but **** is the most toxic part of the clique, they have a 'im super nice' mask to cover up their disgust… https://t.co/5EqscHwOHV",0,0,0
8921,0,Oh boy..hate this feeling ! Ugh,0,0,0
8922,455,RT @kenzieziegler: i love makeup but i hate wearing it haha,0,0,1
8923,0,@Its_Juicy_ Yea fuck Xbox I hate there servers went back to ps4 with cleaner graphics,0,0,1
8924,219,RT @Uptomyknees: i hate having to hear about a new horrible thing trump did every day i hate having to hear about a new horrible thing trum…,0,0,1
8925,6,RT @gigisanchezz: i hate needing reassurance,0,0,1
8926,31,RT @NoworriesRay: I hate to agree with Trump but Lying Ted is living up to his name #TaxDebate https://t.co/eP6wIjZH9E,0,0,1
8927,279,RT @whosalexander: i hate when old people say that tattoos are a waste of money like okay Beatrice you have a cabinet full of expensive pla…,0,0,1
8928,29,RT @AboutLibras: #Libras want to be steady in their life. They hate complications and don't like confrontations with others.,0,0,1
8929,72,"RT @gotspeed2burn: Manson ""suffered"" from discrimination, prejudice, hate &amp; lies? No, he caused them...
🔹️🔹️🔹️🔹️🔹️🔹️🔹️🔹️
Kudos to GoFundMe!…",0,0,1
8930,0,@MsMariaT @MSNBC I hate that fucker,0,0,1
8931,3,I hate for people to question me,0,0,0
8932,1,Literally so stressed I hate school,0,0,0
8933,749,RT @AMDWaters: 'Prime Minister Justin Trudeau cuts pay for injured Canadian Special Forces while spending taxpayer money on rehab for retur…,0,0,1
8934,0,@zylamclovin LMAOOOOO 😂😂😂 I hate you bitch 😂😂,1,0,1
8935,85,"RT @juloogy: i hate it when someone says that they miss me, but they don't even try to say ""hi"" when they get to see me",0,0,1
8936,0,"On the topic of hating things I also hate shopping, people, country music, being sick, shaving, etc.",0,0,0
8937,0,@jrbrownx2 @MarioBooneTV @UConn @lucianwintrich @WTNH hey i hate this fucker too but lets not candidly support pris… https://t.co/KOxfzNVw7I,0,0,1
8938,0,"There are so many people I look up to who I want to tell them how much I admire them and how they give me strength,… https://t.co/FIagMvMMl7",0,0,0
8939,0,"I Would Hate You If I Could // Turnover 
“I keep hearing things from people that I don’t want to talk to like it ma… https://t.co/PtPNtoxdL1",1,0,0
8940,0,https://t.co/UYm24N44Ay,0,0,0
8941,18,RT @Simpkins21: People hate when I say “toesies is cozies” bc their toesies is frozies. But that just goesies to showsies that you never tr…,0,0,1
8942,18,"RT @BasedChasen: This nigga Chris Spielman emotional, they hate to see other players have fun https://t.co/FBBftMTlRI",0,0,1
8943,3,RT @HerAuraSpeaks_: I hate seeing pregnant girls smoke.,0,0,1
8944,0,Upset because I didn’t match with my ex on tinder even though I hate his friggin handsome guts,0,0,0
8945,887,"RT @lntrude: i hate that feeling when you see something and your heart literally sinks, but you have to sit there and pretend you don’t car…",0,0,1
8946,1615,RT @HayesGrier: smile at people who hate you,1,0,1
8947,10,RT @sylviaestefanyy: I hate it too til I tell him “ven a dormirme” and 30 mins later he’s all up in my guts lmao https://t.co/n5EGtBCaGD,0,0,1
8948,0,I jus hate the way people in general r.. ain't shit,0,0,0
8949,0,@MFA_India @Nygal09 I wish!!!look not everyone is going to be vegan! It’s how it’s done! People who torture humans… https://t.co/IjFI9jgNaH,0,0,1
8950,0,There’s been so many sketchy things around our neighborhood lately I hate it. We moved out of the city for a reason ☹️,0,0,0
8951,920,RT @Benoo_Brown: once you've told your mum you hate someone there's no going back,1,0,1
8952,428,RT @ReIatableThings: i hate ppl who get personally offended when im in a bad mood like im not mad at u susan im mad at the world,0,0,1
8953,0,I hate seeing my brother in so much pain mentally 😭😭😭😭,0,0,0
8954,493,RT @thugvatic: Taylor Swift has 6 SOLID albums. Try listening to one &amp; see WHY she is as big as she is. Instead of hopping on the “i hate T…,0,0,1
8955,0,no. all hate. https://t.co/VCuDe9p0WW,0,0,0
8956,0,I hate you finance 😣,1,0,0
